id,label,id_label,color
4330,PGRN-PARN-MDRN Hoxb5 Glut_1,4330 PGRN-PARN-MDRN Hoxb5 Glut_1,#583fe2
4331,PGRN-PARN-MDRN Hoxb5 Glut_1,4331 PGRN-PARN-MDRN Hoxb5 Glut_1,#f9c04d
4332,PGRN-PARN-MDRN Hoxb5 Glut_1,4332 PGRN-PARN-MDRN Hoxb5 Glut_1,#a9f95e
4333,PGRN-PARN-MDRN Hoxb5 Glut_1,4333 PGRN-PARN-MDRN Hoxb5 Glut_1,#e00b80
4334,PGRN-PARN-MDRN Hoxb5 Glut_2,4334 PGRN-PARN-MDRN Hoxb5 Glut_2,#420eed
4335,PGRN-PARN-MDRN Hoxb5 Glut_2,4335 PGRN-PARN-MDRN Hoxb5 Glut_2,#d608dd
4336,PGRN-PARN-MDRN Hoxb5 Glut_2,4336 PGRN-PARN-MDRN Hoxb5 Glut_2,#ed15b7
4337,PGRN-PARN-MDRN Hoxb5 Glut_2,4337 PGRN-PARN-MDRN Hoxb5 Glut_2,#d13a3d
4338,PGRN-PARN-MDRN Hoxb5 Glut_2,4338 PGRN-PARN-MDRN Hoxb5 Glut_2,#f23cda
4339,PGRN-PARN-MDRN Hoxb5 Glut_2,4339 PGRN-PARN-MDRN Hoxb5 Glut_2,#e51480
4340,PGRN-PARN-MDRN Hoxb5 Glut_2,4340 PGRN-PARN-MDRN Hoxb5 Glut_2,#a418ce
4341,PGRN-PARN-MDRN Hoxb5 Glut_2,4341 PGRN-PARN-MDRN Hoxb5 Glut_2,#a83ad1
4342,PGRN-PARN-MDRN Hoxb5 Glut_2,4342 PGRN-PARN-MDRN Hoxb5 Glut_2,#caef45
4343,PGRN-PARN-MDRN Hoxb5 Glut_2,4343 PGRN-PARN-MDRN Hoxb5 Glut_2,#517f0c
4344,PGRN-PARN-MDRN Hoxb5 Glut_2,4344 PGRN-PARN-MDRN Hoxb5 Glut_2,#2edadd
4345,PGRN-PARN-MDRN Hoxb5 Glut_2,4345 PGRN-PARN-MDRN Hoxb5 Glut_2,#2543bc
4346,PGRN-PARN-MDRN Hoxb5 Glut_2,4346 PGRN-PARN-MDRN Hoxb5 Glut_2,#1605c6
4347,PGRN-PARN-MDRN Hoxb5 Glut_2,4347 PGRN-PARN-MDRN Hoxb5 Glut_2,#22a59a
4348,PGRN-PARN-MDRN Hoxb5 Glut_2,4348 PGRN-PARN-MDRN Hoxb5 Glut_2,#31c124
4349,PGRN-PARN-MDRN Hoxb5 Glut_3,4349 PGRN-PARN-MDRN Hoxb5 Glut_3,#049e96
4350,PGRN-PARN-MDRN Hoxb5 Glut_3,4350 PGRN-PARN-MDRN Hoxb5 Glut_3,#58e3fc
4351,PGRN-PARN-MDRN Hoxb5 Glut_3,4351 PGRN-PARN-MDRN Hoxb5 Glut_3,#78ef4c
4352,PGRN-PARN-MDRN Hoxb5 Glut_3,4352 PGRN-PARN-MDRN Hoxb5 Glut_3,#588c00
4353,PGRN-PARN-MDRN Hoxb5 Glut_3,4353 PGRN-PARN-MDRN Hoxb5 Glut_3,#5cdbb5
4354,PGRN-PARN-MDRN Hoxb5 Glut_3,4354 PGRN-PARN-MDRN Hoxb5 Glut_3,#443daa
4355,PGRN-PARN-MDRN Hoxb5 Glut_3,4355 PGRN-PARN-MDRN Hoxb5 Glut_3,#59149e
4356,PGRN-PARN-MDRN Hoxb5 Glut_3,4356 PGRN-PARN-MDRN Hoxb5 Glut_3,#d0f260
4357,PGRN-PARN-MDRN Hoxb5 Glut_3,4357 PGRN-PARN-MDRN Hoxb5 Glut_3,#d037d6
4358,PGRN-PARN-MDRN Hoxb5 Glut_3,4358 PGRN-PARN-MDRN Hoxb5 Glut_3,#3b0a84
4359,PGRN-PARN-MDRN Hoxb5 Glut_4,4359 PGRN-PARN-MDRN Hoxb5 Glut_4,#be0ace
4360,PGRN-PARN-MDRN Hoxb5 Glut_4,4360 PGRN-PARN-MDRN Hoxb5 Glut_4,#8a57f2
4361,PGRN-PARN-MDRN Hoxb5 Glut_4,4361 PGRN-PARN-MDRN Hoxb5 Glut_4,#edbd3b
4362,PGRN-PARN-MDRN Hoxb5 Glut_4,4362 PGRN-PARN-MDRN Hoxb5 Glut_4,#674ac4
4363,PGRN-PARN-MDRN Hoxb5 Glut_4,4363 PGRN-PARN-MDRN Hoxb5 Glut_4,#4f71af
4364,PGRN-PARN-MDRN Hoxb5 Glut_4,4364 PGRN-PARN-MDRN Hoxb5 Glut_4,#d82f27
4365,PGRN-PARN-MDRN Hoxb5 Glut_4,4365 PGRN-PARN-MDRN Hoxb5 Glut_4,#00eacb
4366,PGRN-PARN-MDRN Hoxb5 Glut_4,4366 PGRN-PARN-MDRN Hoxb5 Glut_4,#be2de2
4367,PGRN-PARN-MDRN Hoxb5 Glut_4,4367 PGRN-PARN-MDRN Hoxb5 Glut_4,#ce23a6
4368,PGRN-PARN-MDRN Hoxb5 Glut_4,4368 PGRN-PARN-MDRN Hoxb5 Glut_4,#f93ee4
4369,PGRN-PARN-MDRN Hoxb5 Glut_4,4369 PGRN-PARN-MDRN Hoxb5 Glut_4,#a954e5
4370,PGRN-PARN-MDRN Hoxb5 Glut_4,4370 PGRN-PARN-MDRN Hoxb5 Glut_4,#1df260
4371,PGRN-PARN-MDRN Hoxb5 Glut_5,4371 PGRN-PARN-MDRN Hoxb5 Glut_5,#fc5d41
4372,PGRN-PARN-MDRN Hoxb5 Glut_5,4372 PGRN-PARN-MDRN Hoxb5 Glut_5,#c7f959
4373,PGRN-PARN-MDRN Hoxb5 Glut_5,4373 PGRN-PARN-MDRN Hoxb5 Glut_5,#db4cca
4374,PGRN-PARN-MDRN Hoxb5 Glut_5,4374 PGRN-PARN-MDRN Hoxb5 Glut_5,#b627dd
4375,PGRN-PARN-MDRN Hoxb5 Glut_5,4375 PGRN-PARN-MDRN Hoxb5 Glut_5,#5111aa
4376,PGRN-PARN-MDRN Hoxb5 Glut_5,4376 PGRN-PARN-MDRN Hoxb5 Glut_5,#f544ff
4377,PGRN-PARN-MDRN Hoxb5 Glut_5,4377 PGRN-PARN-MDRN Hoxb5 Glut_5,#16dd04
4378,PGRN-PARN-MDRN Hoxb5 Glut_5,4378 PGRN-PARN-MDRN Hoxb5 Glut_5,#f2c24b
4379,PGRN-PARN-MDRN Hoxb5 Glut_5,4379 PGRN-PARN-MDRN Hoxb5 Glut_5,#39acd6
4380,PGRN-PARN-MDRN Hoxb5 Glut_5,4380 PGRN-PARN-MDRN Hoxb5 Glut_5,#22709e
4381,PGRN-PARN-MDRN Hoxb5 Glut_5,4381 PGRN-PARN-MDRN Hoxb5 Glut_5,#3b59ce
4382,PGRN-PARN-MDRN Hoxb5 Glut_5,4382 PGRN-PARN-MDRN Hoxb5 Glut_5,#00bcac
4383,PGRN-PARN-MDRN Hoxb5 Glut_5,4383 PGRN-PARN-MDRN Hoxb5 Glut_5,#52cea9
4384,PGRN-PARN-MDRN Hoxb5 Glut_5,4384 PGRN-PARN-MDRN Hoxb5 Glut_5,#f77613
4385,PGRN-PARN-MDRN Hoxb5 Glut_6,4385 PGRN-PARN-MDRN Hoxb5 Glut_6,#f7a367
4386,PGRN-PARN-MDRN Hoxb5 Glut_6,4386 PGRN-PARN-MDRN Hoxb5 Glut_6,#e8309e
4387,PGRN-PARN-MDRN Hoxb5 Glut_6,4387 PGRN-PARN-MDRN Hoxb5 Glut_6,#54ceb8
4388,PGRN-PARN-MDRN Hoxb5 Glut_6,4388 PGRN-PARN-MDRN Hoxb5 Glut_6,#96fc37
4389,PGRN-PARN-MDRN Hoxb5 Glut_6,4389 PGRN-PARN-MDRN Hoxb5 Glut_6,#9c2de5
4390,PGRN-PARN-MDRN Hoxb5 Glut_6,4390 PGRN-PARN-MDRN Hoxb5 Glut_6,#db5c66
4391,PGRN-PARN-MDRN Hoxb5 Glut_6,4391 PGRN-PARN-MDRN Hoxb5 Glut_6,#32ef87
4392,PGRN-PARN-MDRN Hoxb5 Glut_6,4392 PGRN-PARN-MDRN Hoxb5 Glut_6,#4e46ea
4393,PGRN-PARN-MDRN Hoxb5 Glut_6,4393 PGRN-PARN-MDRN Hoxb5 Glut_6,#e8191c
4394,PGRN-PARN-MDRN Hoxb5 Glut_6,4394 PGRN-PARN-MDRN Hoxb5 Glut_6,#e7ed38
4395,PGRN-PARN-MDRN Hoxb5 Glut_6,4395 PGRN-PARN-MDRN Hoxb5 Glut_6,#520193
4396,PGRN-PARN-MDRN Hoxb5 Glut_6,4396 PGRN-PARN-MDRN Hoxb5 Glut_6,#9559f7
4397,PGRN-PARN-MDRN Hoxb5 Glut_7,4397 PGRN-PARN-MDRN Hoxb5 Glut_7,#b58905
4398,PGRN-PARN-MDRN Hoxb5 Glut_7,4398 PGRN-PARN-MDRN Hoxb5 Glut_7,#35f4bb
4399,PGRN-PARN-MDRN Hoxb5 Glut_7,4399 PGRN-PARN-MDRN Hoxb5 Glut_7,#bb04d3
4400,PGRN-PARN-MDRN Hoxb5 Glut_7,4400 PGRN-PARN-MDRN Hoxb5 Glut_7,#1c67ff
4401,PGRN-PARN-MDRN Hoxb5 Glut_7,4401 PGRN-PARN-MDRN Hoxb5 Glut_7,#b72d0b
4402,PGRN-PARN-MDRN Hoxb5 Glut_7,4402 PGRN-PARN-MDRN Hoxb5 Glut_7,#d841d1
4403,PGRN-PARN-MDRN Hoxb5 Glut_7,4403 PGRN-PARN-MDRN Hoxb5 Glut_7,#c6475c
4404,PGRN-PARN-MDRN Hoxb5 Glut_7,4404 PGRN-PARN-MDRN Hoxb5 Glut_7,#c46d2f
4405,PGRN-PARN-MDRN Hoxb5 Glut_7,4405 PGRN-PARN-MDRN Hoxb5 Glut_7,#375dc6
4406,MV-SPIV Slc6a2 Glut_1,4406 MV-SPIV Slc6a2 Glut_1,#61ed5e
4407,MV-SPIV Slc6a2 Glut_1,4407 MV-SPIV Slc6a2 Glut_1,#db9e1c
4408,MV-SPIV Slc6a2 Glut_1,4408 MV-SPIV Slc6a2 Glut_1,#e5a802
4409,MV-SPIV Slc6a2 Glut_1,4409 MV-SPIV Slc6a2 Glut_1,#ce0436
4410,MV-SPIV Slc6a2 Glut_1,4410 MV-SPIV Slc6a2 Glut_1,#d66a60
4411,MV-SPIV Slc6a2 Glut_1,4411 MV-SPIV Slc6a2 Glut_1,#14b719
4412,SPVI-SPVC Tlx3 Ebf3 Glut_1,4412 SPVI-SPVC Tlx3 Ebf3 Glut_1,#6abc2f
4413,SPVI-SPVC Tlx3 Ebf3 Glut_1,4413 SPVI-SPVC Tlx3 Ebf3 Glut_1,#26f4ff
4414,SPVI-SPVC Tlx3 Ebf3 Glut_1,4414 SPVI-SPVC Tlx3 Ebf3 Glut_1,#ea0075
4415,SPVI-SPVC Tlx3 Ebf3 Glut_1,4415 SPVI-SPVC Tlx3 Ebf3 Glut_1,#ba1a2c
4416,SPVI-SPVC Tlx3 Ebf3 Glut_1,4416 SPVI-SPVC Tlx3 Ebf3 Glut_1,#2e039b
4417,SPVI-SPVC Tlx3 Ebf3 Glut_2,4417 SPVI-SPVC Tlx3 Ebf3 Glut_2,#c2e21f
4418,SPVI-SPVC Tlx3 Ebf3 Glut_2,4418 SPVI-SPVC Tlx3 Ebf3 Glut_2,#a51a1c
4419,SPVI-SPVC Tlx3 Ebf3 Glut_2,4419 SPVI-SPVC Tlx3 Ebf3 Glut_2,#63ff66
4420,SPVI-SPVC Tlx3 Ebf3 Glut_2,4420 SPVI-SPVC Tlx3 Ebf3 Glut_2,#f427ea
4421,SPVI-SPVC Tlx3 Ebf3 Glut_2,4421 SPVI-SPVC Tlx3 Ebf3 Glut_2,#5050e0
4422,SPVI-SPVC Tlx3 Ebf3 Glut_2,4422 SPVI-SPVC Tlx3 Ebf3 Glut_2,#f46481
4423,SPVI-SPVC Tlx3 Ebf3 Glut_2,4423 SPVI-SPVC Tlx3 Ebf3 Glut_2,#a33722
4424,SPVI-SPVC Tlx3 Ebf3 Glut_3,4424 SPVI-SPVC Tlx3 Ebf3 Glut_3,#0969f9
4425,SPVI-SPVC Tlx3 Ebf3 Glut_3,4425 SPVI-SPVC Tlx3 Ebf3 Glut_3,#477bed
4426,SPVI-SPVC Tlx3 Ebf3 Glut_3,4426 SPVI-SPVC Tlx3 Ebf3 Glut_3,#20e894
4427,SPVI-SPVC Tlx3 Ebf3 Glut_3,4427 SPVI-SPVC Tlx3 Ebf3 Glut_3,#bcd121
4428,SPVI-SPVC Tlx3 Ebf3 Glut_3,4428 SPVI-SPVC Tlx3 Ebf3 Glut_3,#28c149
4429,SPVI-SPVC Tlx3 Ebf3 Glut_3,4429 SPVI-SPVC Tlx3 Ebf3 Glut_3,#e5328e
4430,SPVI-SPVC Tlx3 Ebf3 Glut_3,4430 SPVI-SPVC Tlx3 Ebf3 Glut_3,#ccbe06
4431,SPVI-SPVC Tlx3 Ebf3 Glut_4,4431 SPVI-SPVC Tlx3 Ebf3 Glut_4,#89ef67
4432,SPVI-SPVC Tlx3 Ebf3 Glut_4,4432 SPVI-SPVC Tlx3 Ebf3 Glut_4,#0f24e2
4433,SPVI-SPVC Tlx3 Ebf3 Glut_4,4433 SPVI-SPVC Tlx3 Ebf3 Glut_4,#1e0b66
4434,SPVI-SPVC Tlx3 Ebf3 Glut_4,4434 SPVI-SPVC Tlx3 Ebf3 Glut_4,#06387f
4435,SPVI-SPVC Tlx3 Ebf3 Glut_4,4435 SPVI-SPVC Tlx3 Ebf3 Glut_4,#5aedc5
4436,SPVI-SPVC Tlx3 Ebf3 Glut_4,4436 SPVI-SPVC Tlx3 Ebf3 Glut_4,#fc9044
4437,SPVI-SPVC Tlx3 Ebf3 Glut_4,4437 SPVI-SPVC Tlx3 Ebf3 Glut_4,#c71af2
4438,SPVI-SPVC Tlx3 Ebf3 Glut_5,4438 SPVI-SPVC Tlx3 Ebf3 Glut_5,#86ba1f
4439,SPVI-SPVC Tlx3 Ebf3 Glut_5,4439 SPVI-SPVC Tlx3 Ebf3 Glut_5,#9a66f4
4440,SPVI-SPVC Tlx3 Ebf3 Glut_5,4440 SPVI-SPVC Tlx3 Ebf3 Glut_5,#5cd6ad
4441,SPVI-SPVC Tlx3 Ebf3 Glut_6,4441 SPVI-SPVC Tlx3 Ebf3 Glut_6,#18f76a
4442,SPVI-SPVC Tlx3 Ebf3 Glut_6,4442 SPVI-SPVC Tlx3 Ebf3 Glut_6,#f204a7
4443,SPVI-SPVC Tlx3 Ebf3 Glut_6,4443 SPVI-SPVC Tlx3 Ebf3 Glut_6,#0d8706
4444,SPVI-SPVC Tlx3 Ebf3 Glut_6,4444 SPVI-SPVC Tlx3 Ebf3 Glut_6,#0c5bf9
4445,SPVI-SPVC Tlx3 Ebf3 Glut_7,4445 SPVI-SPVC Tlx3 Ebf3 Glut_7,#079e0f
4446,SPVI-SPVC Tlx3 Ebf3 Glut_7,4446 SPVI-SPVC Tlx3 Ebf3 Glut_7,#ea5bb3
4447,SPVI-SPVC Tlx3 Ebf3 Glut_7,4447 SPVI-SPVC Tlx3 Ebf3 Glut_7,#8ed82d
4448,CU-ECU-SPVI Foxb1 Glut_1,4448 CU-ECU-SPVI Foxb1 Glut_1,#5183ef
4449,CU-ECU-SPVI Foxb1 Glut_1,4449 CU-ECU-SPVI Foxb1 Glut_1,#0ffbff
4450,CU-ECU-SPVI Foxb1 Glut_1,4450 CU-ECU-SPVI Foxb1 Glut_1,#dd2cf4
4451,CU-ECU-SPVI Foxb1 Glut_1,4451 CU-ECU-SPVI Foxb1 Glut_1,#b23563
4452,CU-ECU-SPVI Foxb1 Glut_1,4452 CU-ECU-SPVI Foxb1 Glut_1,#acea27
4453,CU-ECU-SPVI Foxb1 Glut_1,4453 CU-ECU-SPVI Foxb1 Glut_1,#f95e1b
4454,CU-ECU-SPVI Foxb1 Glut_1,4454 CU-ECU-SPVI Foxb1 Glut_1,#3948ad
4455,CU-ECU-SPVI Foxb1 Glut_1,4455 CU-ECU-SPVI Foxb1 Glut_1,#2af764
4456,CU-ECU-SPVI Foxb1 Glut_1,4456 CU-ECU-SPVI Foxb1 Glut_1,#db3498
4457,CU-ECU-SPVI Foxb1 Glut_1,4457 CU-ECU-SPVI Foxb1 Glut_1,#593faf
4458,CU-ECU-SPVI Foxb1 Glut_1,4458 CU-ECU-SPVI Foxb1 Glut_1,#9108db
4459,CU-ECU-SPVI Foxb1 Glut_1,4459 CU-ECU-SPVI Foxb1 Glut_1,#fc0ad0
4460,CU-ECU-SPVI Foxb1 Glut_1,4460 CU-ECU-SPVI Foxb1 Glut_1,#a30e4c
4461,CU-ECU-SPVI Foxb1 Glut_1,4461 CU-ECU-SPVI Foxb1 Glut_1,#2b68ad
4462,CU-ECU-SPVI Foxb1 Glut_1,4462 CU-ECU-SPVI Foxb1 Glut_1,#5106db
4463,CU-ECU-SPVI Foxb1 Glut_1,4463 CU-ECU-SPVI Foxb1 Glut_1,#361889
4464,CU-ECU-SPVI Foxb1 Glut_1,4464 CU-ECU-SPVI Foxb1 Glut_1,#5aa30d
4465,CU-ECU-SPVI Foxb1 Glut_1,4465 CU-ECU-SPVI Foxb1 Glut_1,#f936a5
4466,CU-ECU-SPVI Foxb1 Glut_1,4466 CU-ECU-SPVI Foxb1 Glut_1,#01155b
4467,CU-ECU-SPVI Foxb1 Glut_1,4467 CU-ECU-SPVI Foxb1 Glut_1,#8432ff
4468,CU-ECU-SPVI Foxb1 Glut_2,4468 CU-ECU-SPVI Foxb1 Glut_2,#0b933d
4469,CU-ECU-SPVI Foxb1 Glut_2,4469 CU-ECU-SPVI Foxb1 Glut_2,#ea211e
4470,CU-ECU-SPVI Foxb1 Glut_2,4470 CU-ECU-SPVI Foxb1 Glut_2,#194987
4471,CU-ECU-SPVI Foxb1 Glut_2,4471 CU-ECU-SPVI Foxb1 Glut_2,#ed1a72
4472,CU-ECU-SPVI Foxb1 Glut_3,4472 CU-ECU-SPVI Foxb1 Glut_3,#ce1471
4473,CU-ECU-SPVI Foxb1 Glut_3,4473 CU-ECU-SPVI Foxb1 Glut_3,#bc2f31
4474,CU-ECU-SPVI Foxb1 Glut_4,4474 CU-ECU-SPVI Foxb1 Glut_4,#db08b4
4475,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4475 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#f96866
4476,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4476 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#66f483
4477,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4477 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#76cc45
4478,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4478 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#6107af
4479,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4479 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#7f53e0
4480,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4480 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#6eef23
4481,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4481 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#c99c3a
4482,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4482 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#1c7c87
4483,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4483 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#4b3ffc
4484,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4484 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#10960c
4485,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4485 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,#ea33d8
4486,MV-SPIV Phox2b Ebf3 Lbx1 Glut_2,4486 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2,#f9d661
4487,MV-SPIV Phox2b Ebf3 Lbx1 Glut_3,4487 MV-SPIV Phox2b Ebf3 Lbx1 Glut_3,#c23dd3
4488,MV-SPIV Phox2b Ebf3 Lbx1 Glut_4,4488 MV-SPIV Phox2b Ebf3 Lbx1 Glut_4,#db8f59
4489,MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,4489 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,#f2ef37
4490,MV-SPIV Zic4 Neurod2 Glut_1,4490 MV-SPIV Zic4 Neurod2 Glut_1,#95af0f
4491,MV-SPIV Zic4 Neurod2 Glut_1,4491 MV-SPIV Zic4 Neurod2 Glut_1,#d10471
4492,MV-SPIV Zic4 Neurod2 Glut_1,4492 MV-SPIV Zic4 Neurod2 Glut_1,#8f2de5
4493,MV-SPIV Zic4 Neurod2 Glut_1,4493 MV-SPIV Zic4 Neurod2 Glut_1,#3220d6
4494,MV-SPIV Zic4 Neurod2 Glut_1,4494 MV-SPIV Zic4 Neurod2 Glut_1,#ed1c34
4495,MV-SPIV Zic4 Neurod2 Glut_1,4495 MV-SPIV Zic4 Neurod2 Glut_1,#ad271d
4496,MV-SPIV Zic4 Neurod2 Glut_1,4496 MV-SPIV Zic4 Neurod2 Glut_1,#c8cc14
4497,MV-SPIV Zic4 Neurod2 Glut_1,4497 MV-SPIV Zic4 Neurod2 Glut_1,#3f12c9
4498,MV-SPIV Zic4 Neurod2 Glut_1,4498 MV-SPIV Zic4 Neurod2 Glut_1,#60d33d
4499,MV-SPIV Zic4 Neurod2 Glut_2,4499 MV-SPIV Zic4 Neurod2 Glut_2,#14a85b
4500,MV-SPIV Zic4 Neurod2 Glut_2,4500 MV-SPIV Zic4 Neurod2 Glut_2,#afd129
4501,MV-SPIV Zic4 Neurod2 Glut_2,4501 MV-SPIV Zic4 Neurod2 Glut_2,#e50b8a
4502,MV-SPIV Zic4 Neurod2 Glut_2,4502 MV-SPIV Zic4 Neurod2 Glut_2,#c468f9
4503,MV-SPIV Zic4 Neurod2 Glut_2,4503 MV-SPIV Zic4 Neurod2 Glut_2,#3beddb
4504,MV-SPIV Zic4 Neurod2 Glut_2,4504 MV-SPIV Zic4 Neurod2 Glut_2,#0fc147
4505,MV-SPIV Zic4 Neurod2 Glut_3,4505 MV-SPIV Zic4 Neurod2 Glut_3,#ba5e03
4506,MV-SPIV Zic4 Neurod2 Glut_3,4506 MV-SPIV Zic4 Neurod2 Glut_3,#1f16bf
4507,MV-SPIV Zic4 Neurod2 Glut_3,4507 MV-SPIV Zic4 Neurod2 Glut_3,#59a503
4508,MV-SPIV Zic4 Neurod2 Glut_3,4508 MV-SPIV Zic4 Neurod2 Glut_3,#2c91a0
4509,MV-SPIV Zic4 Neurod2 Glut_3,4509 MV-SPIV Zic4 Neurod2 Glut_3,#225fa5
4510,MV-SPIV Zic4 Neurod2 Glut_3,4510 MV-SPIV Zic4 Neurod2 Glut_3,#6ef4d0
4511,MV-SPIV Zic4 Neurod2 Glut_4,4511 MV-SPIV Zic4 Neurod2 Glut_4,#f97522
4512,MV-SPIV Zic4 Neurod2 Glut_4,4512 MV-SPIV Zic4 Neurod2 Glut_4,#e09762
4513,MV-SPIV Zic4 Neurod2 Glut_4,4513 MV-SPIV Zic4 Neurod2 Glut_4,#b945e0
4514,MV-SPIV Zic4 Neurod2 Glut_4,4514 MV-SPIV Zic4 Neurod2 Glut_4,#38e09f
4515,MV-SPIV Zic4 Neurod2 Glut_5,4515 MV-SPIV Zic4 Neurod2 Glut_5,#ea2cc1
4516,MV-SPIV Zic4 Neurod2 Glut_5,4516 MV-SPIV Zic4 Neurod2 Glut_5,#0a73a8
4517,NTS Aldh1a2 Glut_1,4517 NTS Aldh1a2 Glut_1,#f424b9
4518,NTS Aldh1a2 Glut_1,4518 NTS Aldh1a2 Glut_1,#5e61ff
4519,NTS Aldh1a2 Glut_1,4519 NTS Aldh1a2 Glut_1,#0214db
4520,NTS Aldh1a2 Glut_1,4520 NTS Aldh1a2 Glut_1,#3335aa
4521,CBN Neurod2 Pvalb Glut_1,4521 CBN Neurod2 Pvalb Glut_1,#5805bc
4522,CBN Neurod2 Pvalb Glut_1,4522 CBN Neurod2 Pvalb Glut_1,#f26893
4523,CBN Neurod2 Pvalb Glut_1,4523 CBN Neurod2 Pvalb Glut_1,#43ea2a
4524,CBN Neurod2 Pvalb Glut_1,4524 CBN Neurod2 Pvalb Glut_1,#25f748
4525,NTS Dbh Glut_1,4525 NTS Dbh Glut_1,#8e37e5
4526,NTS Dbh Glut_1,4526 NTS Dbh Glut_1,#0b90aa
4527,NTS Dbh Glut_1,4527 NTS Dbh Glut_1,#ea20cc
4528,NTS Dbh Glut_1,4528 NTS Dbh Glut_1,#026afc
4529,NTS Dbh Glut_1,4529 NTS Dbh Glut_1,#ea1969
4530,NTS Dbh Glut_1,4530 NTS Dbh Glut_1,#dbe82e
4531,NTS Dbh Glut_1,4531 NTS Dbh Glut_1,#c1dd42
4532,NTS Dbh Glut_1,4532 NTS Dbh Glut_1,#2f26e2
4533,NTS Dbh Glut_2,4533 NTS Dbh Glut_2,#7b49c1
4534,NTS Dbh Glut_2,4534 NTS Dbh Glut_2,#40d1af
4535,NTS Dbh Glut_2,4535 NTS Dbh Glut_2,#408af9
4536,NTS Dbh Glut_2,4536 NTS Dbh Glut_2,#161e8e
4537,NTS Dbh Glut_2,4537 NTS Dbh Glut_2,#ed57c5
4538,NTS Dbh Glut_2,4538 NTS Dbh Glut_2,#e05984
4539,NTS Dbh Glut_2,4539 NTS Dbh Glut_2,#7bdb5e
4540,NTS Dbh Glut_2,4540 NTS Dbh Glut_2,#149ba8
4541,NTS Dbh Glut_2,4541 NTS Dbh Glut_2,#d163ed
4542,NTS Dbh Glut_3,4542 NTS Dbh Glut_3,#0fd84f
4543,NTS Dbh Glut_3,4543 NTS Dbh Glut_3,#d64d4f
4544,NTS Dbh Glut_3,4544 NTS Dbh Glut_3,#58d3cf
4545,NTS Dbh Glut_3,4545 NTS Dbh Glut_3,#6c31af
4546,NTS Dbh Glut_3,4546 NTS Dbh Glut_3,#f963c7
4547,NTS Dbh Glut_4,4547 NTS Dbh Glut_4,#ffae0c
4548,NTS Dbh Glut_4,4548 NTS Dbh Glut_4,#f2814d
4549,NTS Dbh Glut_5,4549 NTS Dbh Glut_5,#3698a5
4550,NTS Dbh Glut_6,4550 NTS Dbh Glut_6,#1f3b9e
4551,DMX VII Tbx20 Chol_1,4551 DMX VII Tbx20 Chol_1,#f2da09
4552,DMX VII Tbx20 Chol_1,4552 DMX VII Tbx20 Chol_1,#ba3d73
4553,DMX VII Tbx20 Chol_1,4553 DMX VII Tbx20 Chol_1,#c95256
4554,DMX VII Tbx20 Chol_1,4554 DMX VII Tbx20 Chol_1,#ed7825
4555,DMX VII Tbx20 Chol_1,4555 DMX VII Tbx20 Chol_1,#2dc41f
4556,DMX VII Tbx20 Chol_2,4556 DMX VII Tbx20 Chol_2,#ff976b
4557,IO Fgl2 Glut_1,4557 IO Fgl2 Glut_1,#2d0584
4558,VCO Mafa Meis2 Glut_1,4558 VCO Mafa Meis2 Glut_1,#0dbf75
4559,VCO Mafa Meis2 Glut_1,4559 VCO Mafa Meis2 Glut_1,#c60171
4560,VCO Mafa Meis2 Glut_1,4560 VCO Mafa Meis2 Glut_1,#064a66
4561,VCO Mafa Meis2 Glut_2,4561 VCO Mafa Meis2 Glut_2,#c64f67
4562,VCO Mafa Meis2 Glut_3,4562 VCO Mafa Meis2 Glut_3,#a5371c
4563,VCO Mafa Meis2 Glut_3,4563 VCO Mafa Meis2 Glut_3,#f9eb6d
4564,VCO Mafa Meis2 Glut_3,4564 VCO Mafa Meis2 Glut_3,#54c421
4565,VCO Mafa Meis2 Glut_3,4565 VCO Mafa Meis2 Glut_3,#2eb28f
